entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,codigo_despacho,numero_despacho,jurisdiccion,distrito,circuito,juez,direccion,telefono,area,total_registros
1890,JUZGADO CIVIL MUNICIPAL MADRID,JUZGADO 001 CIVIL MUNICIPAL DE MADRID,MADRID,JCMPALMADRID@CENDOJ.RAMAJUDICIAL.GOV.CO,,254304003001,,ORDINARIA,CUNDINAMARCA,FUNZA,JOSÉ EUSEBIO  VARGAS BECERRA,AVENIDA CALLE 7#3-40 - PISO 2,-8254123,JUDICIAL,41
1891,JUZGADO CIVIL MUNICIPAL SEVILLA VALLE DEL CAUCA,,SEVILLA,J01CMSEVILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1892,JUZGADO SEXTO ADMINISTRATIVO DEL CIRCUITO DE IBAGUÉ,,IBAGUÉ,ADM06IBAGUE@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1893,FISCALÍA GENERAL DE LA NACIÓN,,,JUR.NOTIFICACIONESJUDICIALES@FISCALIA.GOV.CO,,,,,,,,,,,41
1894,"JUZGADO SEGUNDO CIVIL DEL DE SAN ANDRÉS , ISLAS",,SAN ANDRÉS,J02CMPALSAISLAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1895,JUZGADO QUINTO MUNICIPAL DE PEQUEÑAS CAUSAS Y,,MEDELLÍN,J05CMPCCMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1896,JUZGADO SEGUNDO LABORAL DEL CIRCUITO DE SINCELEJO,,SINCELEJO,ICTO02SINC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1897,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE CIÉNAGA MAGD,JUZGADO 001 CIVIL DEL CIRCUITO DE CIÉNAGA,CIÉNAGA,J01CCTOCIENAGA@CENDOJ.RAMAJUDICIAL.GOV.CO,,471893103001,,ORDINARIA,SANTA MARTA,CIÉNAGA,ANA MERCEDES  FERNANDEZ  RAMOS,CALLE 7#10B-61,4240294,JUDICIAL,41
1898,JUZGADO PROMISCUO MUNICIPAL SAN LUIS DE PALENQUE CASANARE,JUZGADO 001 PROMISCUO MUNICIPAL DE SAN LUIS DE PALENQUE,SAN LUIS DE PALENQUE,J01PRMPALSLPALENQUE@CENDOJ.RAMAJUDICIAL.GOV.CO,,853254089001,,ORDINARIA,YOPAL,OROCUÉ,JOSE DAVID GOMEZ MUÑOZ,CARRERA 7 # 2-18 - BARRIO CENTRO,8-,JUDICIAL,41
1899,JUZGADO VEINTISÉIS DE FAMILIA DEL CIRCUITO DE BOGOTÁ,JUZGADO 036 DE FAMILIA DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,FLIA26BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013110036,,ORDINARIA,BOGOTÁ,BOGOTÁ,CARLOS MARIO MALAVER SANDOVAL,AVENIDA CARRERA 7#12C-23,1-,JUDICIAL,41
1900,JUZGADO PROMISCUO MUNICIPAL DISTRACCIÓN - LA GUAJIRA,,DISTRACCIÓN,JPRMPALDISTRACCION@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1902,JUZGADO CIVIL MUNICIPAL DE CHOCONTÁ,JUZGADO 001 CIVIL MUNICIPAL DE CHOCONTÁ,CHOCONTÁ,JCMPALCHOCONTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,251834003001,,ORDINARIA,CUNDINAMARCA,CHOCONTÁ,DARY JANETH  MONTAÑA  PERDOMO,CARRERA 5#5-73 - PI 3,N/A-353666 extensión 51153,JUDICIAL,41
1903,DIRECCIÓN EJECUTIVA SECCIONAL DE ADMINISTRACIÓN JUDICIAL CÚCUTA NORTE DE SANTANDER,,CÚCUTA,COBCOACUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1904,JUZGADO DIECISIETE CIVIL DEL CIRCUITO DE BOGOTÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,CCTO17BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013103001,,ORDINARIA,BOGOTÁ,BOGOTÁ,NESTOR  LEON  CAMELO,CARRERA 10#14-33 - PISO 15,1-2820244,JUDICIAL,41
1905,JUZGADO CUARTO DE PEQUEÑAS CAUSAS LABORALES CARTAGENA,JUZGADO 001  MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE CARTAGENA,CARTAGENA DE INDIAS,J04LPCCGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,130014105001,,ORDINARIA,CARTAGENA,CARTAGENA,ÁNGELA IVONNE  GONZÁLEZ LONDOÑO,"CALLE 31#39-206 - AV. PEDRO DE HEREDIA, BARRIO ALCIBIA. EDIFICIO JONALCA.",5-3102378860,JUDICIAL,41
1906,JUZGADO TERCERO PROMISCUO MUNICIPAL DE MELGAR TOLIMA,JUZGADO 001 PROMISCUO MUNICIPAL DE MELGAR,MELGAR,J03PRMPALMELGAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,734494089001,,ORDINARIA,IBAGUÉ,MELGAR,VILMA MERCEDES RAMIREZ  ROMERO,CARRERA 25 # 4 - 59,2450925,JUDICIAL,41
1907,JUZGADO SEGUNDO MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES  IBAGUÉ TOLIMA,JUZGADO 001  MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE IBAGUÉ,IBAGUÉ,J02MPCLIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,730014105001,,ORDINARIA,IBAGUÉ,IBAGUÉ,JORGE MARIO FLORIDO  BETANCOURT,CARRERA 5#41-16 - ED F25 BUSINESS CENTER PI 14 OF 1405,NR,JUDICIAL,41
1908,JUZGADO TERCERO PROMISCUO MUNICIPAL DE CODAZZI CESAR,,AGUSTÍN CODAZZI,J03PRMPALCODAZZI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,41
1910,JUZGADO PRIMERO MUNICIPAL DE PEQUEÑAS CAUSAS Y,,MEDELLÍN,J01PQCCMMON@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1911,JUZGADO TREINTA Y SIETE CIVIL DEL CIRCUITO,,,CCTO37BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1912,JUZGADO SEGUNDO MUNICIPAL DE PEQUEÑAS CAUSAS Y,,MEDELLÍN,J02PCCMBUENAVENTURA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1914,JUZGADO TERCERO CIVIL DEL CIRCUITO DE ORALIDAD DE TUNJA,JUZGADO 001 CIVIL DEL CIRCUITO DE TUNJA,TUNJA,J03CCTOTUN@CENDOJ.RAMAJUDICIAL.GOV.CO,,150013103001,,ORDINARIA,TUNJA,TUNJA,LAURA XIMENA DIAZ  RINCON,CARRERA 1A#46-46 - PISO 1,098-7431974,JUDICIAL,40
1916,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE SOACHA - CUNDINAMARCA,,SOACHA,J02CCSOACHA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1917,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE MEDELLÍN,JUZGADO 001 CIVIL DEL CIRCUITO DE EJECUCIÓN DE SENTENCIAS DE MEDELLÍN,MEDELLÍN,J01EJECMMED@CENDOJ.RAMAJUDICIAL.GOV.CO,,050013403001,,ORDINARIA,MEDELLÍN,MEDELLÍN,GUSTAVO ADOLFO  VILLAZON HITURRIAGO,CALLE 41#52-28 - EDIFICIO EDATEL OFICINA 1101,4-2328525 ext 2101,JUDICIAL,40
1918,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE ORALIDAD DE BOGOTA D C,,BOGOTÁ D.C.,CCTO02BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1919,"JUZGADO PRIMERO CIVL DEL CIRCUITO  ARMENIA , QUINDÍO",,ARMENIA,J01CCTOARM@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1920,JUZGADO CINCUENTA Y OCHO ( 58 ) DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,MEDELLÍN,CMPL76BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,58,,,,,,,,40
1921,JUZGADO CUARENTA Y CINCO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,MEDELLÍN,CMPL63BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014189001,,ORDINARIA,MEDELLÍN,MEDELLÍN,MARIA CLARA GIRALDO ACEVEDO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,JUDICIAL,40
1923,JUZGADO PROMISCUO MUNICIPAL PALESTINA - CALDAS,,PALESTINA,J01PRMPALPALES@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1924,JUZGADO PRIMERO CIVIL MUNICIPAL  HONDA - TOLIMA,,HONDA,J01CMPALHONDA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1925,JUZGADO ONCE DE FAMILIA DE ORALIDAD DE CALI,,CALI,J11FCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1926,JUZGADO DIECINUEVE LABORAL DEL CIRCUITO,,AGUACHICA,JLATO19@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1927,JUZGADO 69 DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE DE BOGOTA,,BOGOTÁ D.C.,J69PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,69,,,,,,,,40
1928,JUZGADO TRECE DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLUPIE DISTRITO JUDICIAL DE BARRANQUILLA,,BARRANQUILLA,J13PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1929,JUZGADO SEGUNDO DE PEQUEÑAS CAUSAS LABORALES DE MANIZALES,JUZGADO 001  MUNICIPAL DE PEQUEÑAS CAUSAS LABORALES DE MANIZALES,MANIZALES,PCLMPAL02MA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014105001,,ORDINARIA,MANIZALES,MANIZALES,ANGELICA MARIA VALBUENA HERNANDEZ,CARRERA 23#21-48 - PALACIO DE JUSTICIA FANNY GONZALEZ FRANCO PISO 3 OFICINA 325,6-8879660,JUDICIAL,40
1930,JUZGADO VEINTISÉIS CIVIL DEL CIRCUITO DE BOGOTA,JUZGADO 001 CIVIL DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,CCTO26BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013103001,,ORDINARIA,BOGOTÁ,BOGOTÁ,NESTOR  LEON  CAMELO,CARRERA 10#14-33 - PISO 15,1-2820244,JUDICIAL,40
1931,JUZGADO PROMISCUO MUNICIPAL CHIMÁ - CÓRDOBA,,CHIMÁ,J01PRMPALCHIMA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,40
1932,JUZGADO DIECIOCHO CIVIL DEL CIRCUITO DE BOGOTA,JUZGADO 001 CIVIL DEL CIRCUITO DE BOGOTÁ,BOGOTÁ D.C.,CCTO18BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,110013103001,,ORDINARIA,BOGOTÁ,BOGOTÁ,NESTOR  LEON  CAMELO,CARRERA 10#14-33 - PISO 15,1-2820244,JUDICIAL,40
1933,JUZGADO PRIMERO CIVIL MUNICIPAL DE MOSQUERA,JUZGADO 001 CIVIL MUNICIPAL DE MOSQUERA,MOSQUERA,MEMORIALESJ01CMPALMOSQUERA@CENDOJ.RAMAJUDICIAL.GOV.CO,,254734003001,,ORDINARIA,CUNDINAMARCA,FUNZA,ASTRID MILENA  BAQUERO  GUTIERREZ,CARRERA 2#4-75 - PI 2,-8275333,JUDICIAL,40
1934,JUZGADO PRIMERO CIVL DEL CIRCUITO,,,CSERJUDCFARM@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1935,JUZGADO 1 ° PROMISCUO MPAL CHARALÁ - SANTANDER,,CHARALÁ,J01PRMPALCHARALA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,1,,,,,,,,39
1936,JUZGADO PRIMERO PROMISCUO MUNICIPAL PAZ DE ARIPORO- CASANARE,JUZGADO 001 PROMISCUO MUNICIPAL DE PAZ DE ARIPORO,PAZ DE ARIPORO,J01PRMPALPAZARIPORO@CENDOJ.RAMAJUDICIAL.GOV.CO,,852504089001,,ORDINARIA,YOPAL,PAZ DE ARIPORO,JONATHAN DIOSE OVALLOS NAVARRO,CALLE 14#9-20,86373323,JUDICIAL,39
1937,JUZGADO CUARTO ADMINISTRATIVO ORAL DE SINCELEJO,,SINCELEJO,ADM04SINC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1938,"JUZGADO PROMISCUO MUNICIPAL MANZANARES , CALDAS",,MANZANARES,J01PRMPALMANZA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1939,JUZGADO TREINTA Y CUATRO CIVIL DEL CIRCUITO DE BOGOTA D.C.,,BOGOTÁ D.C.,GDOFEJECCBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1941,JUZGADO SEGUNDO 2 PROMISCUO MUNICIPAL DE PACHO CUNDINAMARCA,,PACHO,J02PRMPALPACHO@CENDOJ.RAMAJUDICIAL.GOV.CO,,,2,,,,,,,,39
1942,JUZGADO SEGUNDO CIVIL DEL CIRCUITO DE FUSAGASUGÁ,JUZGADO 001 CIVIL DEL CIRCUITO DE FUSAGASUGÁ,FUSAGASUGÁ,J02CCTOFUSA@CENDOJ.RAMAJUDICIAL.GOV.CO,,252903103001,,ORDINARIA,CUNDINAMARCA,FUSAGASUGÁ,JORGE LUIS BARACALDO CHIQUIZA,DIAGONAL 16# 11- 85  - PALACIO DE JUSTICIA PISO 4 OF 402,1-8678866,JUDICIAL,39
1943,JUZGADO PROMISCUO MUNICIPAL BOLÍVAR VALLE DEL CAUCA,,,J01PRMPALBOLIVARVALLE@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1945,JUZGADO PRIMERO CIVIL DEL CIRCUITO DE ORALIDAD DE CALI,JUZGADO 001 CIVIL DEL CIRCUITO DE CALI,CALI,J01CCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,760013103001,,ORDINARIA,CALI,CALI,ANDRES JOSE SOSSA  RESTREPO,"CARRERA 10 # 12-15 - PISO 12, PALACIO DE JUSTICIA PEDRO ELIAS SERRANO ABADIA",2-8986868Ext 4011 4012,JUDICIAL,39
1947,JUZGADO CUARTO LABORAL DEL CIRCUITO VALLEDUPAR CESAR,,VALLEDUPAR,J04LCVPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1949,JUZGADO SEXTO LABORAL CIRCUITO CALI VALLE,,,J06LCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1950,JUZGADO SEGUNDO CIVIL DEL CIRCUITO NEIVA,JUZGADO 001 CIVIL DEL CIRCUITO DE NEIVA,NEIVA,CCTO02NEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,410013103001,,ORDINARIA,NEIVA,NEIVA,HECTOR ANDRES CHARRY  RUBIANO,CARRERA 4 # 6-99 - PISO 9 OFICINA 901,8-6088710168,JUDICIAL,39
1951,JUZGADO PRIMERO CIVIL DEL CIRCUITO PITALITO - HUILA,,PITALITO,J01CCTOPIT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1952,JUZGADO CUARTO CIVIL DEL CIRCUITO  CALI - VALLE .,,CALI,J04CCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1953,"JUZGADO VEINTICUATRO CIVIL DEL CIRCUITO DE ORALIDAD - BOGOTÁ , D.C.",,BOGOTÁ D.C.,CCTO24BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1954,JUZGADO 011 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,JUZGADO 011 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,BOGOTÁ D.C.,RADICACIONJ11EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,110014303011,011,ORDINARIA,BOGOTÁ,BOGOTÁ,JOSE IGNACIO GARCIA  AGUDELO,CARRERA 10#14-33 - PISO 3  EDIFICIO HERNANDO MORALES,2823987-,JUDICIAL,39
1955,JUZGADO CINCUENTA Y CUATRO 54 CIVIL DEL CIRCUITO DE BOGOTÁ D C,,BOGOTÁ D.C.,J54CCTOBT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,54,,,,,,,,39
1956,JUZGADO TERCERO DE FAMILIA DEL CIRCUITO DE TUNJA,,TUNJA,J03FCTOTUN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,39
1959,JUZGADO QUINCE 15 CIVIL MUNICIPAL DE ORALIDAD,,,CMPL15BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,15,,,,,,,,38
1960,JUZGADO QUINTO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MULTIPLES DE BARRANQUIILA,,,J05PQCCMBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1961,JUZGADO 02 PEQUEÑAS CAUSAS COMPETENCIA MÚLTIPLE N DE SANTANDER CÚCUTA,,CÚCUTA,J02PQCCMCUC@CENDOJ.RAMAJUDICIAL.GOV.CO,,,02,,,,,,,,38
1962,JUZGADO 01 PROMISCUO MUNICIPAL DE EL ZULIA CON FUNCION DE CONTROL DE GARANTIAS Y DE CONOCIMIENTO NORTE DE SANTANDER,,EL ZULIA,JPRMUNICIPALELZUL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,01,,,,,,,,38
1963,JUZGADO SEXTO LABORAL DEL CIRCUITO,,AGUACHICA,J06LCTOIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1964,JUZGADO CUARTO CIVIL DEL CIRCUITO PASTO,JUZGADO 001 CIVIL DEL CIRCUITO DE PASTO,PASTO,J04CCPAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,520013103001,,ORDINARIA,PASTO,PASTO,CARLOS ESTEBAN CAJIGAS ALVAREZ,CALLE 19#23-00 - OFICINA 417 BQ II OF 417,2-,JUDICIAL,38
1965,JUZGADO PROMISCUO MUNICIPAL DE PUERTO COLOMBIA,JUZGADO 001 PROMISCUO MUNICIPAL DE PUERTO COLOMBIA,PUERTO COLOMBIA,J01PRMPALPCOLOMBIA@CENDOJ.RAMAJUDICIAL.GOV.CO,,085734089001,,ORDINARIA,BARRANQUILLA,PUERTO COLOMBIA,ALBERTO MARIO OSPINO SOTO,CARRERA 6#3-19 - PISO 2. PI 2,5-3885005,JUDICIAL,38
1966,JUZGADO 009 CIVIL MUNICIPAL DE BARRANQUILLA,JUZGADO 009 CIVIL MUNICIPAL DE BARRANQUILLA,BARRANQUILLA,VENTANILLAJ02ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,080014003009,009,ORDINARIA,BARRANQUILLA,BARRANQUILLA,ALFONSO  GONZALEZ PONTON,"CALLE 40 # 44 - 80 - EDIFICIO CENTRO CÍVICO, PISO 7",5-3885005 Ext. 1067,JUDICIAL,38
1967,JUZGADO SEGUNDO CIVIL MUNICIPAL DE ORALIDAD DE CHIQUINQUIRA,JUZGADO 001 CIVIL MUNICIPAL DE CHIQUINQUIRÁ,CHIQUINQUIRÁ,J02CMPALOCHIQUINQUIRA@CENDOJ.RAMAJUDICIAL.GOV.CO,,151764003001,,ORDINARIA,TUNJA,CHIQUINQUIRÁ,WILSON URIEL ORTEGA  PEÑA,CARRERA 7#14A-21 - PISO 2,8-7264192,JUDICIAL,38
1968,JUZGADO QUINTO CIVIL MUNICIPAL DE ORALIDAD TRANSFORMADO A JUZGADO SEGUNDO TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE DISTRITO JUDICIAL TUNJA,,TUNJA,J02PRPCTUN@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1969,JUZGADO PRIMERO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES DE NEIVA - HUILA,,NEIVA,J01PQCCMNEI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1970,JUZGADO TRECE LABORAL DEL CIRCUITO DE CALI,,AGUACHICA,J13LCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1971,JUZGADO PROMISCUO MUNICIPAL DE CURITI,JUZGADO 001 PROMISCUO MUNICIPAL DE CURITÍ,CURITÍ,J01PRMPALCURITI@CENDOJ.RAMAJUDICIAL.GOV.CO,,682294089001,,ORDINARIA,SAN GIL,SAN GIL,ELKIN HORACIO GEREDA ANTOLÍNEZ,CALLE 7#7-47,7-3183500907,JUDICIAL,38
1972,JUZGADO CUARTO LABORAL DEL CIRCUITO DE BARRANQUILLA,,BARRANQUILLA,LCTO04BA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1973,JUZGADO VEINTE DE FAMILIA DE BOGOTÁ D C,,BOGOTÁ D.C.,FLIA20BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1974,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE VENADILLO TOLIMA,JUZGADO 001 PROMISCUO MUNICIPAL DE VENADILLO,VENADILLO,J01PRMPALVENADILLO@CENDOJ.RAMAJUDICIAL.GOV.CO,,738614089001,,ORDINARIA,IBAGUÉ,LÉRIDA,JUAN SEBASTIAN SUAREZ LAGUNA,CARRERA 5#3-5 - LOCAL 4,2840572-,JUDICIAL,38
1975,JUZGADO SÉPTIMO DE PEQUEÑAS CAUSAS Y COMPETENCIAS MÚLTIPLES  DE BARRANQUILLA,,BARRANQUILLA,J07PRPCBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1976,JUZGADO CIVIL DEL CIRCUITO DE LA MESA CUNDINAMARCA,JUZGADO 001 CIVIL DEL CIRCUITO DE LA DORADA,LA MESA,JCCMESA@CENDOJ.RAMAJUDICIAL.GOV.CO,,173803103001,,ORDINARIA,MANIZALES,LA DORADA,VICTOR DAVID SALDARRIAGA  CARDONA,CARRERA 2#16-02 - OFICINA 201,6-8574140,JUDICIAL,38
1977,JUZGADO DÉCIMO PRIMERO ADMINISTRATIVO DEL CIRCUITO DE CARTAGENA,,CARTAGENA DE INDIAS,ADMIN11CGENA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1978,JUZGADO TERCERO CIVIL DEL CIRCUITO DE PASTO,JUZGADO 001 CIVIL DEL CIRCUITO DE PASTO,PASTO,J03CCPAS@CENDOJ.RAMAJUDICIAL.GOV.CO,,520013103001,,ORDINARIA,PASTO,PASTO,CARLOS ESTEBAN CAJIGAS ALVAREZ,CALLE 19#23-00 - OFICINA 417 BQ II OF 417,2-,JUDICIAL,38
1979,JUZGADO CUARTO CIVIL DEL CIRCUITO DE VALLEDUPAR,JUZGADO 001 CIVIL DEL CIRCUITO DE VALLEDUPAR,VALLEDUPAR,J04CCVPAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,200013103001,,ORDINARIA,VALLEDUPAR,VALLEDUPAR,ALBA LUCIA MURILLO RESTREPO,CARRERA 14#14-100 - PISO 5,5701158,JUDICIAL,38
1980,JUZGADO PROMISCUO MUNICIPAL ZAPATOCA SANTANDER,,ZAPATOCA,J01PRMPALZAPATOCA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1981,JUZGADO SEGUNDO PROMISCUO MUNICIPAL MARIQUITA TOLIMA,,MARIQUITA,J02PRMPALMARIQUITA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1982,JUZGADO PRIMERO PROMISCUO MUNICIPAL ZARZAL VALLE,,ZARZAL,J01PMZARZAL@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,38
1985,OFICINA DE APOYO DE LOS JUZGADOS CIVILES MUNICIPALES,,,VENTANILLAJ07ECMBQUILLA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,37
1986,JUZGADO TREINTA Y SEIS 36 DE PEQUEÑAS CAUSAS Y,,,J36PCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,36,,,,,,,,37
1987,JUZGADO 05 CIVIL MUNICIPAL DE EJECUCIÓN,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,MANIZALES,RADICACIONJ05EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014303000,05,ORDINARIA,MANIZALES,MANIZALES,,NA,NA,ADMINISTRATIVA,37
1988,CONSEJO SUPERIOR DE LA JUDICATURA DIRECCIÓN SECCIONAL DE IBAGUE,,IBAGUÉ,COBCOAIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,37
1989,JUZGADO 2 CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ,JUZGADO CIVIL MUNICIPAL DE EJECUCIÓN DE SENTENCIAS DE MANIZALES,BOGOTÁ D.C.,RADICACIONJ02EJECMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,170014303000,2,ORDINARIA,MANIZALES,MANIZALES,,NA,NA,ADMINISTRATIVA,37
1990,JUZGADO PRIMERO PROMISCUO MUNICIPAL DE TURBACO BOLÍVAR,JUZGADO 001 PROMISCUO MUNICIPAL DE BOLÍVAR,TURBACO,J01PRMTURBACO@CENDOJ.RAMAJUDICIAL.GOV.CO,,051014089001,,ORDINARIA,ANTIOQUIA,BOLÍVAR,SANDRA PATRICIA JARAMILLO ANDRADE,CALLE 50#48-46,4-,JUDICIAL,37
1992,JUZGADO SEXTO CIVIL DE PEQUEÑAS CAUSAS Y,,,J06PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,37
1993,JUZGADO NOVENO DE PEQUEÑAS CAUSAS Y COMPETENCIA,JUZGADO 001 DE PEQUEÑAS CAUSAS  Y COMPETENCIA MÚLTIPLE DE MEDELLÍN,MEDELLÍN,J09PQCCMBTA@CENDOJ.RAMAJUDICIAL.GOV.CO,,050014189001,,ORDINARIA,MEDELLÍN,MEDELLÍN,MARIA CLARA GIRALDO ACEVEDO,"CARRERA 52#71-84 - OFICINA 106, CASA DE JUSTICIA EL BOSQUE",4-,JUDICIAL,37
1994,JUZGADO NOVENO LABORAL DEL CIRCUITO DE CALI,,AGUACHICA,J09LCCALI@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,37
1995,JUZGADO PRIMERO PROMISCUO MUNICIPAL CON FUNCIONES DE GARANTIAS Y CONOCIMIENTO MELGAR TOLIMA,,MELGAR,J01PRMPALMELGAR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,37
