entidad_id,nombre_extraido,nombre_real,ciudad,email_extraido,email_real,nit,cod_institucion,orden,sector,naturaleza_juridica,tipo_institucion,direccion,telefono,pagina_web,estado,representante,cargo_representante,total_registros
2183,MUNICIPIO DE PIJIÑO DEL CARMEN,PERSONERIA DE PIJIÑO DEL CARMEN,PIJIÑO DEL CARMEN,ALCALDIA@PIJINODELCARMEN-MAGDALENA.GOV.CO,,,5806,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,NO APLICA,CR. 5 8-46 P 1 LOC 1,3126092352,NO DISPONIBLE,ACTIVA,,,31
2184,ALCALDÍA MUNICIPAL DE AMBALEMA,ALCALDIA DE AMBALEMA,AMBALEMA,NOTIFICACIONJUDICIAL@AMBALEMA-TOLIMA.GOV.CO,,800100048,79,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 9 NO 2-52 PALACIO MUNICIPAL,2856549,http://ambalema-tolima.gov.co,ACTIVA,MARCO TULIO VELASQUEZ PULIDO,,31
2186,SUPER TRASNPORTE,,,VENTANILLAUNICADERADICACION@SUPERTRANSPORTE.GOV.CO,,,,,,,,,,,,,,30
2187,ALCALDÍA DE GIANGEROMETTA,,,COBROCOACTIVOHACIENDA@MOSQUERA-CUNDINAMARCA.GOV.CO,,,,,,,,,,,,,,30
2194,SECRETARIO DE TRÁNSITO Y TRANSPORTE MUNICIPIO DE MONTERÍA,,MONTERÍA,STRANSITO@MONTERIA.GOV.CO,,,,,,,,,,,,,,30
2218,"ALCALDÍA DE PLATO , MAGDALENA",ALCALDIA DE PLATO,PLATO,CONTACTENOS@PLATO-MAGDALENA.GOV.CO,,891780051,449,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CRA 12 CALLE 4 ESQUINA,4850621,http://plato-magdalena.gov.co,ACTIVA,JAIME ALONSO PEÑA PEÑARANDA,,30
2226,CARSUCRE,,,CARSUCRE@CARSUCRE.GOV.CO,,,,,,,,,,,,,,29
2232,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,SUPERINTENDENCIA FINANCIERA DE COLOMBIA,COLOMBIA,CISA@CISA.GOV.CO,,890999057,6344,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,CALLE 7ª N 4  49,5940200,http://www.superfinanciera.gov.co,ACTIVA,CESAR ATTILIO FERRARI QUINE,,29
2240,SECRETARIA DE HACIENDA DE LA CEJA,,LA CEJA,EJECUCIONESFISCALES@LACEJA-ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,29
2241,MUNICIPIO DE  LA DORADA,PERSONERIA DE LA DORADA,LA DORADA,TYT@LADORADA-CALDAS.GOV.CO,,890801130,5673,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,NO APLICA,CARRERA 3 NO. 14/76,8572013,http://www.municipioladorada.gov.co,ACTIVA,,,29
2246,MUNICIPIO DE CAUCASIA,,CAUCASIA,TRANSITO@CAUCASIA-ANTIOQUIA.GOV.CO,,,,,,,,,,,,,,29
2259,ALCALDE DE PIEDECUESTA,,PIEDECUESTA,EMBARGOSCOACTIVO@ALCALDIADEPIEDECUESTA.GOV.CO,,,,,,,,,,,,,,28
2263,SECRETARÍA DE HACIENDA PUERTO COLOMBIA,,PUERTO COLOMBIA,CONTACTENOS@PUERTOCOLOMBIA-ATLANTICO.GOV.CO,,,,,,,,,,,,,,28
2275,DIRECCIÓN SECCIONAL DE PEREIRA,,PEREIRA,CONTACTENOS@TRANSITOPEREIRA.GOV.CO,,,,,,,,,,,,,,28
2278,ALCALDÍA MUNICIPAL DE VÉLEZ,ALCALDIA DE VELEZ,VÉLEZ,ALCALDIA@VELEZ-SANTANDER.GOV.CO,,890205677,1242,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 9 NO. 2-37,5633797,http://www.velez-santander.gov.co,ACTIVA,ANGELICA MARIA MATEUS SANTAMARIA,,28
2283,CONTRALORÍA MUNICIPAL DE VILLAVICENCIO,CONTRALORIA MUNICIPAL DE VILLAVICENCIO,VILLAVICENCIO,INFO@CONTRALORIAVILLAVICENCIO.GOV.CO,,892003636,2697,TERRITORIAL,NO APLICA,CONTRALORÍA MUNICIPAL,NO APLICA,CALLE 41 NO. 29-97 BARRIO LA GRAMA,86641917,http://www.contraloriavillavicencio.gov.co,ACTIVA,CARLOS ALBERTO LOPEZ LOPEZ,,28
2290,CENTROS DE ATENCIÓN PERSONALIZADA C.A.P.,,,VENTANILLA.UNICA@IBAL.GOV.CO,,,,,,,,,,,,,,27
2305,EMPRESA IBAGUEREÑA DE ACUEDUCTO Y ALCANTARILLADO IBAL SA ESP,,,VENTANILLA.UNICA@IBAL.GOV.CO,,,,,,,,,,,,,,27
2315,INSTITUTO DE DESARROLLO URBANO IDU DE BOGOTA,INSTITUTO DE DESARROLLO URBANO - IDU,BOGOTÁ D.C.,,,899999081,4554,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CALLE 22   6  27,3386660,http://www.idu.gov.co,ACTIVA,,,27
2316,SECRETARIA DE HACIENDA MUNICIPAL DIRECCIÓN DE IMPUESTOS DE VILLAVICENCIO,,VILLAVICENCIO,JURIDICANOTIFICACIONES@VILLAVICENCIO.GOV.CO,,,,,,,,,,,,,,27
2329,INVIMA,,,NOTIFICACIONES_JUDICIALES@INVIMA.GOV.CO,,,,,,,,,,,,,,26
2334,ACALDIA DE ACACIAS,,ACACÍAS,COACTIVO@ACACIAS.GOV.CO,,,,,,,,,,,,,,26
2343,GOBERNACIÓN SECRETARÍA,,,CONTACTENOS@SUCRE.GOV.CO,,,,,,,,,,,,,,26
2350,ALCALDÍA CASANARE,,,COBROCOACTIVO@CASANARE.GOV.CO,,,,,,,,,,,,,,26
2353,IBAL S.A E.S.P.,E.P.S. SELVASALUD S.A.,,VENTANILLA.UNICA@IBAL.GOV.CO,,846000244,2759,TERRITORIAL,NO APLICA,EMPRESAS SOCIALES DEL ESTADO,VINCULADAS,CRA. 4 NO. 8 - 26 BARRIO JOSÉ MARÍA HERNÁNDEZ,4201300,http://www.selvasalud.gov.co,ACTIVA,,,26
2354,GOBERNACIÓN DE CUNDINAMARCA,GOBERNACION DE CUNDINAMARCA,,NOTIFICACIONES@CUNDINAMARCA.GOV.CO; CONTACTENOS@CUNDINAMARCA.GOV.CO,,899999114,6349,TERRITORIAL,NO APLICA,GOBERNACIÓN,ADSCRITAS,CALLE 26 NO 51-53,7490000,http://www.cundinamarca.gov.co,ACTIVA,JORGE EMILIO REY ANGEL,,26
2358,MUNICIPIO DE CLEINENCIA BOLIVAR,,,MEDIDASCAUTELARES@TRANSITOCLEMENCIA.GOV.CO,,,,,,,,,,,,,,26
2362,MUNICIPIO DE TUBARA SECRETARIA DE HACIENDA,,TUBARÁ,HACIENDA@TUBARA-ATLANTICO.GOV.CO,,,,,,,,,,,,,,26
2374,MUNICIPIO DE  CALDAS,,,CONTACTENOS@CALDASANTIOQUIA.GOV.CO,,,,,,,,,,,,,,26
2376,SENA SERVICIO NACIONAL DE APRENDIZAJE,SERVICIO NACIONAL DE APRENDIZAJE,,CFONSECAG@SENA.EDU.CO,GRUPOADMONDOCUMENTOS@SENA.EDU.CO,899999034,347,NACIONAL,TRABAJO,ESTABLECIMIENTO PÚBLICO,NO APLICA,CALLE 57 N 8  69,5461500,http://www.sena.edu.co,ACTIVA,JORGE EDUARDO LONDOÑO ULLOA,DIRECTOR GENERAL,25
2377,CORPORINOQUIA,,,DIRECCION@CORPORINOQUIA.GOV.CO,,,,,,,,,,,,,,25
2380,MUNICIPALES DE EJECUCIÓN DE SENTENCIAS DE BOGOTÁ D.C,,BOGOTÁ D.C.,NOTIFICACIONCOBROCOACTIVO@FONPRECON.GOV.CO,,,,,,,,,,,,,,25
2382,INDUSTRIA Y COMERCIO SUPERINTENDENCIA,SUPERINTENDENCIA DE INDUSTRIA Y COMERCIO,,CONTACTENOS@SIC.GOV.CO,,800176089,31,NACIONAL,COMERCIO INDUSTRIA Y TURISMO,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,"CARRERA 13 N 27  00 PISOS 3, 4, 5 Y 10",5870000,https://www.sic.gov.co/,ACTIVA,CIELO ELAINNE RUSINQUE URREGO,,25
2394,DIRECCIÓN SECCIONAL DE ARMENIA,,ARMENIA,COBCOAARM@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,25
2397,SUPERINTENDENCIA DE  VIGILANCIA,,,CONTACTENOS@SUPERVIGILANCIA.GOV.CO,,,,,,,,,,,,,,25
2402,SUPERINTENDENCIA DE TRANSPORTE,SUPERINTENDENCIA DE TRANSPORTE,,VENTANILLAUNICADERADICACION@SUPERTRANSPORTE.GOV.CO,ATENCIONCIUDADANO@SUPERTRANSPORTE.GOV.CO,800170433,34,NACIONAL,TRANSPORTE,SUPERINTENDENCIA CON PERSONERÍA JURÍDICA,ADSCRITAS,CALLE 63 N 9 A 45 PISO 2 Y 3,3526700,http://www.supertransporte.gov.co,ACTIVA,ALFREDO ENRIQUE PIÑERES OLAVE,SUPERINTENDENTE,25
2417,INTRAFUN INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE,INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE DE SOLEDAD,,0,,802021451,4730,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CALLE 24A # 18-42,3754123,NO DISPONIBLE,ACTIVA,,,24
2418,PEQUEÑAS CAUSAS Y COMPETENCIA MÚLTIPLE,,,CMPL69BT@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,24
2420,FONDO DE VALORIZACIÓN DE MEDELLÍN,FONDO DE VALORIZACION DEL MUNICIPIO DE MEDELLIN,MEDELLÍN,JURIDICA_MED@UNAL.EDU.CO,,900158929,4311,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CR. 65 A # 13- 157 AEROPUERTO OLAYA HERRERA,3858835,http://www.fonvalmed.gov.co,ACTIVA,,,24
2431,ALCALDIA MUNICIPAL DE OROCUE,ALCALDIA DE OROCUE,OROCUÉ,ALCALDIA@OROCUE-CASANARE.GOV.CO,,892099392,825,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,PALACIO MUNICIPAL,3204968557,http://www.orocue-casanare.gov.co,ACTIVA,MONCHY YOBANY MORENO GUALDRON,,24
2445,SECRETARIA DE TRANSITO TRANSPORTES DE ARJONA BOLIVAR,,ARJONA,PQR@TRANSITOARJONA.COM,,,,,,,,,,,,,,24
2460,UNIDAD DE MANTENIMIENTO VIAL,,,RAFAEL.URIBE@UMV.GOV.CO,,,,,,,,,,,,,,23
2461,FONDO DE PREVISIÓN SOCIAL DEL CONGRESO DE LA REPÚBLICA FONPRECON,FONDO DE PREVISION SOCIAL DEL CONGRESO DE LA REPUBLICA,,NOTIFICACIONCOBROCOACTIVO@FONPRECON.GOV.CO,DIRECCION@FONPRECON.GOV.CO,899999734,376,NACIONAL,SALUD Y PROTECCIÓN SOCIAL,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CARRERA 10 N 24  55 PISOS 2 Y 3,3415566,https://www.fonprecon.gov.co,ACTIVA,"RAMIREZ RIVERA, FRANCISCO ALVARO","GERENTE, PRESIDENTE O DIRECTOR GENERAL O NACIONAL DE ENTIDAD DESCENTRALIZADA Ó D",23
2462,DIRECCIÓN DE IMPUESTOS Y ADUANAS NACIONALES,UNIDAD ADMINISTRATIVA ESPECIAL DIRECCION DE IMPUESTOS Y ADUANAS NACIONALES,,NOTICOACTIVO@DEAJ.RAMAJUDICIAL.GOV.CO,,800197268,870,NACIONAL,HACIENDA Y CRÉDITO PÚBLICO,UNIDAD ADMINISTRATIVA ESPECIAL CON PERSONERÍA JURÍDICA,ADSCRITAS,CARRERA 8 - 6C 38 EDIFICIO SAN AGUSTÍN,3078064,http://www.dian.gov.co,ACTIVA,JAIRO ORLANDO VILLABONA ROBAYO,DIRECTOR GENERAL,23
2463,ALCALDÍA DE GFIC,,,,,,,,,,,,,,,,,23
2488,DIRECCION ADMINISTRATIVA DE TRANSITO Y TRANSPORTE DEL ESPINAL,,EL ESPINAL,CONTACTENOS@ELSPINAL-TOLIMA.GOV.CO,,,,,,,,,,,,,,23
2490,SECRETARIA DE HAIENDA Y DEL TESORO DE BARRANCABERMEJA,,BARRANCABERMEJA,COBROCOACTIVO@BARRANCABERMEJA.GOV.CO,,,,,,,,,,,,,,23
2491,JURISDICCIÓN ORDINARIA DE EL CARMEN DE BOLÍVAR,,EL CARMEN DE BOLÍVAR,DIRECTOR@TRANSITOELCARMENDEBOLIVAR.GOV.CO,,,,,,,,,,,,,,23
2506,ALCALDIA MUNICIPAL DE PIJIÑO DEL CARMEN,ALCALDIA DE PIJIÑO DEL CARMEN,PIJIÑO DEL CARMEN,ALCALDIA@PIJINODELCARMEN-MAGDALENA.GOV.CO,,819000985,871,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,PALACIO MUNICIPAL,5092625,www.pijinodelcarmen-magdalena.gov.co,ACTIVA,ORLANDO  MACHADO MACHADO,,23
2507,ALCALDÍA DE CIUDAD,ALCALDIA DE CIUDAD BOLIVAR,,COBROCOACTIVO@ITAQUI.GOV.CO,,890980330,246,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 49 NO 51-20,8411183,http://www.ciudadbolivar-antioquia.gov.co,ACTIVA,,,22
2516,EMPRESA MUNICIPAL DE SERVICIOS PÚBLICOS DE ARAUCA,EMPRESA MUNICIPAL DE SERVICIOS PUBLICOS DE ARAUCA -EMSERPA-,,CONTACTO@EMSERPA.GOV.CO,,800113549,3802,TERRITORIAL,NO APLICA,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,VINCULADAS,CARRERA 24 ENTRE CALLES 18 Y 19 C.A.M.BLQ. 3,8852455,http://www.emserpa.gov.co,ACTIVA,,,22
2555,AGENCIA NACIONAL DE MINERÍA,AGENCIA NACIONAL DE MINERIA,,MILENA.MOSCOSO@ANM.GOV.CO,,900500018,8024,NACIONAL,MINAS Y ENERGIA,AGENCIA ESTATAL DE NATURALEZA ESPECIAL,ADSCRITAS,"AVENIDA CALLE 26 NO. 59-51 TORRE 4 PISOS (8, 9 Y 10)",2201999,http://www.anm.gov.co,ACTIVA,LINA BEATRIZ FRANCO IDARRAGA,,21
2556,DIVISIÓN DE TRANSITO Y TRANSPORTE SECRETARÍA DE GOBIERNO,,,TYT@LADORADA-CALDAS.GOV.CO,,,,,,,,,,,,,,21
2557,SECRETARIA DE MOVILIDAD DIRECCIÓN SERVICIOS DE MOVILIDAD,,,MEDIDASCAUTELARES@MOVILIDADVILLAVICENCIO.GOV.CO,,,,,,,,,,,,,,21
2559,DIRECCION DE TRANSITO Y TRASPORTE,,,0,,,,,,,,,,,,,,21
2571,ALCALDÍA DE LA JAGUA DE IBIRICO,ALCALDIA DE LA JAGUA DE IBIRICO,LA JAGUA DE IBIRICO,ALCALDÍA@LAJAGUADEIBIRICO-CESAR.GOV.CO,,800108683,690,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 6 NUMERO 3A 23,5769375,http://www.lajaguadeibirico-cesar.gov.co,ACTIVA,LEONARDO FABIO HERNANDEZ CATAÑO,,21
2604,"MUNICIPIO DE SABANA DE TORRES , SANTANDER",,SABANA DE TORRES,TRANSITO@SABANADETORRES-SANTANDER.GOV.CO,,,,,,,,,,,,,,21
2606,INSTITUTO DE TRÁNSITO DEL MUNICIPIO DE CHAPARRAL- TOLIMA,INSTITUTO DE TRANSITO DEL MUNICIPIO DE CHAPARRAL,CHAPARRAL,INSTITUTOTRANSITOCHAPARRAL2020@GMAIL.COM,,901413399,12235,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,NO APLICA,CALLE 10 N 8-42 CENTRO,2460238,www.chaparral-tolima.gov.co,ACTIVA,LUCERO ELVIRA CAMPOS MOLANO,,21
2607,MUNICIPIO DE  MANIZALES,,MANIZALES,,,,,,,,,,,,,,,21
2609,MINDEFENSA,,,LINA.CASTRO@MINDEFENSA.GOV.CO,,,,,,,,,,,,,,20
2610,IBAL S.A E.S.P OFICIAL,,,VENTANILLA.UNICA@IBAL.GOV.CO,,,,,,,,,,,,,,20
2611,ALCALDÍA DE SOCIAL,,,COBROCOACTIVO@IMPUESTOSOLEDAD-ATLANTICO.GOV.CO,,,,,,,,,,,,,,20
2617,ALCALDÍA DE CAIMITO,ALCALDIA DE CAIMITO SUCRE,CAIMITO,ALCALDIA@CAIMITO-SUCRE.GOV.CO,,892200058,336,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA 15A N. 10 - 01 PLAZA PRINCIPAL,2904136,http://www.caimito-sucre.gov.co,ACTIVA,OSCAR MARIO HEREDIA VERGARA,,20
2621,MUNICIPIO DE BARBACOAS,,BARBACOAS,ALCALDIA@BARBACOAS-NARINO.GOV.CO,,,,,,,,,,,,,,20
2625,ACALDIA DE SOACHA,,SOACHA,CONTACTENOS@ALCALDIASOACHA.GOV.CO,,,,,,,,,,,,,,20
2627,MUNICIPIO DE TONA,,TONA,SECRETARIADEHACIENDA@TONA-SANTANDER.GOV.CO,,,,,,,,,,,,,,20
2630,MINISTERIO DE DEFENSA,MINISTERIO DE DEFENSA NACIONAL,,LINA.CASTRO@MINDEFENSA.GOV.CO,,899999003,5,NACIONAL,DEFENSA,MINISTERIO,CABEZA,CARRERA 54 N 26  25 CAN,3150111,http://www.mindefensa.gov.co,ACTIVA,PEDRO ARNULFO SANCHEZ SUAREZ,,20
2633,MUNICIPIO DE CANALETE - CÓRDOBA,,CANALETE,ALCALDÍA@CANALETE-CORDOBA.GOV.CO,,,,,,,,,,,,,,20
2642,ALCALDIA SARAVENA,ALCALDIA DE SARAVENA,SARAVENA,ALCALDIA@SARAVENA-ARAUCA.GOV.CO,,800102799,487,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CLL 27 NO 15-50 BARRIO CENTRO,8892055,http://saravena-arauca.gov.co,ACTIVA,JUAN IGNACIO CIFUENTES SANTOS,,20
2650,ALCALDÍA MUNICIPAL DE PUEBLO NUEVO,ALCALDIA DE PUEBLO NUEVO,PUEBLO NUEVO,HACIENDA@PUEBLONUEVO-CORDOBA.GOV.CO,,800096766,906,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CRA. 9 Nº 10-75,7753232,http://www.pueblonuevo-cordoba.gov.co,ACTIVA,OVIDIO MIGUEL HOYOS PATERNINA,,20
2651,ALCALDIA MUNICIPAL DE TURBANA,ALCALDIA DE TURBANA,TURBANÁ,ALCALDIA@TURBANA-BOLIVAR.GOV.CO,,890481324,1214,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,PLAZA PRINCIPAL  # 5 - 40,,www.turbana-bolivar.gov.co,ACTIVA,MAICOL ANDRES OLASCUAGA ARRIETA,,20
2675,ALCALDÍA DEPARTAMENTO DEL META,,,INDUSTRIACOMERCIO@GRANADA-META.GOV.CO,,,,,,,,,,,,,,20
2676,MUNICIPIO DE FLORENCIA,,FLORENCIA,SECHACIENDA@FLORENCIA-CAQUETA.GOV.CO,,,,,,,,,,,,,,20
2680,ALCALDÍA DE ERTIFIE,,,,,,,,,,,,,,,,,19
2703,GOBERNACIÓN DE NARIÑO,GOBERNACION DE NARIÑO,,CONTACTENOS@NARINO.GOV.CO,,800103923,4398,TERRITORIAL,NO APLICA,GOBERNACIÓN,ADSCRITAS,CALLE 19 NO. 23-78,7233744,http://www.narino.gov.co,ACTIVA,LUIS ALFONSO ESCOBAR JARAMILLO,,19
2705,CORPORACIÓN AUTÓNOMA REGIONAL DEL VALLE DEL CAUCA - CVC,CORPORACION AUTONOMA REGIONAL DEL VALLE DEL CAUCA,,EJECUCIONES.FISCALES@CVC.GOV.CO,,890399002,262,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ORGANOS AUTÓNOMOS,NO APLICA,CARRERA 56 NO. 11-36,6206600,http://www.cvc.gov.co,ACTIVA,MARCO ANTONIO SUAREZ GUTIERREZ,,19
2709,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTÁ- ESP,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE BOGOTA,BOGOTÁ D.C.,NOTIFICACIONES.ELECTRONICAS@ACUEDUCTO.COM.CO,,899999094,3943,TERRITORIAL,NO APLICA,EMPRESAS INDUSTRIALES Y COMERCIALES DEL ESTADO,VINCULADAS,AV. CALLE 24 # 37 - 15 PISO 3,3447000,http://www.acueducto.com.co,ACTIVA,,,19
2720,INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE DE MAICAO,INSTITUTO MUNICIPAL DE TRANSITO Y TRANSPORTE DE SOLEDAD,MAICAO,TRANSITOMAICAO@GMAIL.COM,,802021451,4730,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,ADSCRITAS,CALLE 24A # 18-42,3754123,NO DISPONIBLE,ACTIVA,,,19
2722,ALCALDIA MUNICIPAL DE CLEMENCIA,ALCALDIA DE CLEMENCIA - BOLIVAR,CLEMENCIA,MEDIDASCAUTELARES@TRANSITOCLEMENCIA.GOV.CO,,806000701,247,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,URB ANITA TRANV 52 # 32-41 CARTAGENA,3145505842,NO DISPONIBLE,ACTIVA,,,19
2741,EMPRESA IBACUEREÑA DE ACUEDUCTO Y ALCANTARILLADO,EMPRESA DE ACUEDUCTO Y ALCANTARILLADO DE PADILLA,,VENTANILLA.UNICA@IBAL.GOV.CO,,817002899,3738,TERRITORIAL,NO APLICA,EMPRESA DE SERVICIOS PUBLICOS DOMICILIARIO OFICIAL,VINCULADAS,CRA 10 NO. 9-36,8268124,NO DISPONIBLE,ACTIVA,,,18
2746,ALCALDIA MUNICIPAL MONTENEGRO QUINDIO,,MONTENEGRO,CONTACTENOS@MONTENEGRO-QUINDIO.GOV.CO,,,,,,,,,,,,,,18
2755,CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y DEL SAN JORGE CVS DEL DEPARTAMENTO DE CÓRDOBA,CORPORACION AUTONOMA REGIONAL DE LOS VALLES DEL SINU Y DEL SAN JORGE,,CVS@CVS.GOV.CO,,891000627,267,NACIONAL,AMBIENTE Y DESARROLLO SOSTENIBLE,ORGANOS AUTÓNOMOS,NO APLICA,CALLE 29 N 2  43 EDIFICIO MORINDÓ,7829950,http://www.cvs.gov.co,ACTIVA,,,18
2763,ALCALDIA DE LA ESTRELLA,ALCALDIA DE LA ESTRELLA,LA ESTRELLA,CONTACTENOS@LAESTRELLA.GOV.CO,,890980782,688,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CARRERA 80 SUR NO  58 - 78,6046050707,http://www.laestrella.gov.co,ACTIVA,CARLOS MARIO GUTIÉRREZ ARRUBLA,,18
2781,INSTITUTO DE MOVILIDAD DE EL CARMEN BOLÍVAR,INSTITUTO DE MOVILIDAD DE EL CARMEN DE BOLÍVAR,EL CARMEN,DIRECTOR@MOVILIDADCARMENDEBOLIVAR.GOV.CO,,800115099,11905,TERRITORIAL,NO APLICA,ESTABLECIMIENTO PÚBLICO,NO APLICA,CARRERA 54 - CALLE 23 Y 24  NO.23-26 BARRIO MONTE CARMELO,,http://www.institutodemovilidadelcarmendebolivarbolivar.gov.co,ACTIVA,SARA INÉS MERCADO BENEDETTI,,18
2802,"MINISTERIO , DE TECNOLOGÍAS DE LA INFORMACIÓN Y LAS COMUNICACIONES",MINISTERIO DE TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,,SMASMELA@MINTIC.GOV.CO,,899999053,12,NACIONAL,TECNOLOGÍAS DE LA INFORMACION Y LAS COMUNICACIONES,MINISTERIO,CABEZA,EDIFICIO MURILLO TORO CARRERAS 7 Y 8 ENTRE CALLES 12 A Y 13,3442347,http://www.mintic.gov.co,ACTIVA,YEIMI CARINA MURCIA YELA,,18
2805,SECRETARIA DE HACIENDA Y FINANZAS,,,ALCALDIA@VILLAROSARIO.GOV.CO,,,,,,,,,,,,,,17
2806,SERVICIO GEOLÓGICO COLOMBIANO,SERVICIO GEOLOGICO COLOMBIANO,,NOTIFICACIONESJUDICIALES@SGC.GOV.CO,,899999294,5249,NACIONAL,MINAS Y ENERGIA,INSTITUTO CIENTÍFICO Y TECNOLOGICO,ADSCRITAS,DIAGONAL 53 N 34  53,2200200,http://www.sgc.gov.co,ACTIVA,HÉCTOR JULIO FIERRO MORALES,,17
2807,JUZGADE CUARTO CIVIL MUNICIPAL,,,J04CMPALGIR@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,17
2808,COLPENCIONES,,,COBROCOACTIVO@COLPENSIONES.GOV.CO,,,,,,,,,,,,,,17
2820,MUNICIPIO ZONA BANANERA,,ZONA BANANERA,,,,,,,,,,,,,,,17
2827,SECRETARIA DE HACIENDA DEPARTAMENTAL DE VALLEDUPAR,,VALLEDUPAR,RENTASEJECUCIONESFISCALES@GOBCESAR.GOV.CO,,,,,,,,,,,,,,17
2836,CORTOLIMA,,,COBRO.COACTIVA@CORTOLIMA.GOV.CO,,,,,,,,,,,,,,17
2842,MUNICIPIO DE SAN JERONIMO,PERSONERIA DE SAN JERONIMO,SAN JERÓNIMO,HACIENDA@SANJERONIMO-ANTIOQUIA.GOV.CO,,890920814,5444,TERRITORIAL,NO APLICA,PERSONERÍA MUNICIPAL,NO APLICA,"CARRERA 11 # 18 - 132 PALACIO MUNICIPAL, TERCER PISO",8582129,http://www.sanjeronimo-antioquia.gov.co,ACTIVA,,,17
2857,ALCALDÍA MUNICIPAL  FLANDES,,FLANDES,CONTACTENOS@FLANDES-TOLIMA.GOV.CO,,,,,,,,,,,,,,17
2868,ALCALDÍA MUNICIPAL PIENDAMÓ - TUNÍA,,PIENDAMÓ,ALCALDIA@PIENDAMO-CAUCA.GOV.CO,,,,,,,,,,,,,,17
2877,"CNSC COMISIÓN NACIONAL DEL SERVICIO CIVIL IGUALDAD , MÉRITO Y OPORTUNIDAD",,,NOTIFICACIONESJUDICIALES@CNSC.GOV.CO,,,,,,,,,,,,,,16
2878,COLJUEGOS EICE,,,CONTACTENOS@COLJUEGOS.GOV.CO,,,,,,,,,,,,,,16
2879,SEPTIMO TRANSITORIO DE PEQUEÑAS CAUSAS Y COMPETENCIA MULTIPLE,,,J09CMPALIBA@CENDOJ.RAMAJUDICIAL.GOV.CO,,,,,,,,,,,,,,16
2887,MINISTERIO DE EDUCACIÓN,MINISTERIO DE EDUCACION NACIONAL,,ATENCIONALCIUDADANO@MINEDUCACION.GOV.CO,ATENCIONALCIUDADANO@MINEDUCACION.GOV.CO,899999001,11,NACIONAL,EDUCACIÓN,MINISTERIO,CABEZA,CALLE 43 N 57  14,2222800,http://www.mineducacion.gov.co,ACTIVA,JOSE DANIEL ROJAS MEDELLIN,MINISTRO,16
2896,ALCALDÍA DE LEBRIJA SANTANDER,ALCALDIA DE LEBRIJA  SANTANDER,LEBRIJA,COBROCOACTIVO@LEBRIJA-SANTANDER.GOV.CO,ALCALDIA@LEBRIJA-SANTANDER.GOV.CO,890206110,418,TERRITORIAL,NO APLICA,ALCALDÍA,ADSCRITAS,CALLE 11 NO. 8-59,576566472,http://lebrija-santander.gov.co,ACTIVA,GABRIEL  MARTINEZ CALDERON,ALCALDE,16
